Text,Sentiment
Dewi Kumalasari yang merupakan incumbent DPRD Kepri itu kembali maju DPRD Kepri lewat partai Golkar .,1
Dewi mendapatkan nomor urut 1 di partai berlambang pohon beringin itu .,1
Hingga saat ini terlihat Dewi Kumalasari mendapatkan perolehan suara sebanyak 9.303 .,1
Perolehan suara Dewi itu mengalahkan dua orang mantan Wakil Bupati Kabupaten Bintan yakni Dalmasri periode 2016-2021 dan Khazalik periode 2010-2015 .,2
"Mantan Wakil Bupati Kabupaten Bintan , Dalmasri yang maju dari Partai Amanat Nasional ( PAN ) mendapatkan perolehan suara sebanyak 4.119 .",1
"Untuk Mantan Wakil Bupati Kabupaten Bintan , Khazalik yang maju melalui partai Nasdem nomor urut 1 mendapatkan 6.239 suara .",1
"Dewi juga diketahui mengalahkan peroleh suara mantan Wakapolda Kepri , Irjen pol ( Purn ) Darmawan .",2
Darmawan maju DPRD Kepri dapil 2 melalui partai PDIP nomor urut 1 dan mendapatkan suara sebanyak 2.503 .,1
"Suara mantan Bupati Kabupaten Lingga periode 2021-2023 , Neko Wesha Pawelloy yang maju lewat partai Perindo juga tertinggal jauh dari suara istri Gubernur Kepri .",0
Neko mendapatkan suara sebanyak 2.3162 .,1
"KPU juga menyatakan penghitungan suara yang dilakukan oleh KPPS , rekapitulasi hasil penghitungan suara dan penetapan hasil pemilu dilakukan secara berjenjang dalam rapat pleno terbuka oleh PPK , KPU kabupaten / kota , KPU provinsi , dan KPU berdasarkan ketentuan peraturan perundang-undangan .",1
Pengadilan Negeri ( PN ) Surakarta mengabulkan eksepsi atau nota keberatan yang disampaikan pihak Negeri Wali Kota Solo Gibran Rakabuming Raka terkait gugatan Rp 204 triliun yang dilayangkan alumnus Universitas Sebelas Maret ( UNS ) Ariyono Lestari .,1
Gugatan tersebut pun gugur .,0
""" Mengadili , mengabulkan eksepsi tergugat II dan turut tergugat ; menyatakan Pengadilan Negeri Surakarta tidak berwenang mengadili perkara perdata gugatan nomor 283/Pdt.G/2023/PN Skt , "" bunyi putusan sela hakim seperti dilihat di SIPP PN Surakarta , Jumat ( 23/2/2024 ) .",1
""" Menghukum penggugat untuk membayar biaya perkara yang timbul sejumlah Rp 371 ribu , "" bunyi putusan selanjutnya .",0
"Diketahui, dalam perkara ini , penggugatnya adalah Drs Ariyono Lestari .",1
"Sedangkan tergugatnya adalah Almas Tsaqibbirru RE A sebagai tergugat I , Gibran Rakabuming Raka sebagai tergugat II , dan KPU RI sebagai turut tergugat I .",1
"Adapun petitum permohonan gugatan ini adalah , sebagai berikut : DALAM POKOK PERKARAPRIMAIR ; 1 .",1
Mengabulkan gugatan Penggugat untuk seluruhnya ; 2 .,1
Menyatakan Para Tergugat telah melakukan Perbuatan Melawan Hukum ; 3 .,1
"Menghukum Para Tergugat secara tanggung renteng untuk membayar kerugian materiil kepada lembaga terkait melalui Penggugat yakni sebesar Rp 1.000.000,- ( satu juta rupiah ) dikalikan seluruh jumlah pemilih tetap Pemilihan Umum 2024 yakni sebesar 204.807.222 orang sehingga totalnya menjadi Rp 204.807.222.000.000,- ( dua ratus empat triliun delapan ratus tujuh miliar dua ratus dua puluh dua juta rupiah ) ; 4.",0
"Menghukum Para Tergugat secara tanggung renteng untuk membayar uang paksa atau dwangsom sebesar Rp 100.000.000.,00 ( Seratus Juta Rupiah ) kepada Penggugat untuk setiap hari keterlambatan dalam menaati putusan dalam perkara a quo ; 5 .",0
"Menyatakan menurut hukum bahwa putusan ini dapat dijalankan terlebih dahulu meskipun terdapat upaya verzet , banding , kasasi , maupun upaya hukum lain ( uit voorbar bij voorraad ) ; 6 .",1
Menghukum Para Tergugat untuk membayar semua biaya yang timbul dalam perkara ini ; 7 .,0
Menghukum Turut Tergugat tunduk pada putusan ini ; DALAM PROVISI : 1 .,0
Menghentikan proses pencalonan Tergugat II ( Gibran Rakabuming Raka ) sebagai Cawapres Pemilu 2024 pada setiap tahapan ; 2 .,0
Mendiskualifikasi pencalonan Tergugat II ( Gibran Rakabuming Raka ) dalam Pemilihan Presiden-Wakil Presiden 2024 ; SUBSIDAIR .,0
"Apabila Ketua Pengadilan Negeri Surakarta cq. Majelis Hakim Pemeriksa Perkara berpendapat lain , mohon putusan yang seadil-adilnya ( ex aequo et bono ) .",1
Kementerian Kesehatan RI merilis data jumlah kematian petugas Pemilu 2024 .,0
"Berdasarkan catatan Kemenkes RI di Kamis ( 22/2/2024 ) , total ada 108 orang meninggal saat bertugas dengan lebih dari setengahnya merupakan Kelompok Petugas Pemungutan Suara ( KPPS ) .",0
Salah satu penyebab kematian petugas Pemilu 2024 dipicu hipertensi atau tekanan darah tinggi yakni 9 orang .,1
Penyakit ini juga banyak dialami petugas Pemilu 2024 saat melakukan skrining kesehatan .,0
"Spesialis jantung dan pembuluh darah dr Erwinanto, SpJP(K) FIHA dari Indonesian Society of Hypertension menjelaskan hipertensi tak menjadi penyebab langsung kematian seseorang .",0
Bisa jadi peserta Pemilu yang meninggal karena riwayat hipertensi meninggal dunia karena serangan jantung .,0
""" Tekanan darahnya naik , plaknya pecah . Pada waktu itu naiknya ( tekanan darah ) nggak tinggi tapi plaknya pecah, bisa ( memicu kematian ) , "" katanya dalam diskusi media di Jakarta Selatan, Jumat ( 22/2/2024 ) .",0
Selain itu pengidap hipertensi bisa mengalami situasi darurat ketika tekanan darahnya mendadak melonjak di atas 180 / 110 .,1
Hal tersebut bisa memicu pembuluh darah otak pecah sehingga menyebabkan kematian .,0
"Senada , spesialis jantung dr Siska Suridanda Danny , SpJP(K) FIHA mengatakan hipertensi bukan penyebab utama kematian .",0
Namun situasi pekerjaan dengan tingkat stres yang tinggi bisa berdampak serius pada orang yang mengidap hipertensi .,0
""" Kelelahan , stres emosional dan kurang tidur itu meningkatkan stres hormon yang membuat pembuluh darah mengkerut dan peningkatan tekanan darah . Jika tekanan darah tiba-tiba naik , ini sulit sekali dikompensasi organ , "" beber dr Siska .",0
""" Jadi kalau sudah ada penumpukan lemak akibat hipertensi , ini bisa memicu serangan jantung dan stroke , "" tandasnya .",0
Wakil Ketua Umum ( Waketum ) NasDem Ahmad Ali menilai usulan pengguliran hak angket oleh DPR untuk mengusut dugaan kecurangan Pemilu 2024 tidak pantas dilontarkan capres nomor urut 3 Ganjar Pranowo .,0
Ahmad Ali mempertanyakan mengapa usulan itu tidak dilakukan di awal sebelum pencoblosan .,0
""" Pak Ganjar menurut saya tidak pantas bicara itu karena dia kan menjadi orang yang kalah . Kenapa inisiatif itu nggak dilaporkan di awal ? Menurut saya kalau terjadi kecurangan bukan baru sekarang , ini sudah terjadi sebelum pencoblosan . Aneh saja kalau baru sekarang dia bicara , aneh aja menurut saya kalau baru sekarang kita bicara tentang kecurangan , "" ujar Ahmad Ali saat dihubungi , Jumat ( 23/2/2024 ) .",0
"Meski begitu , Ahmad Ali menyebut hak angket sah jika dilakukan oleh partai politik dan angket adalah hak DPR .",1
"Dia menegaskan angket hak DPR, bukan seorang capres .",1
""" Tapi apapun itu, hak angket adalah hal yang sah kalau dilakukan parpol , ini hak DPR bukan hak capres . Kecuali Pak Muhaimin kan ketua partai , kecuali lain-lain harus konsul sama parpol dan pengusungnya ,"" katanya .",0
Ahmad Ali mengatakan sikap NasDem saat ini ingin menunggu dan melihat ke depannya terkait angket .,1
Dia mengatakan NasDem ingin mendengar sikap PDIP dulu terkait hasil pilpres ini .,1
""" Sampai hari ini kita belum dengar sikap PDIP , kemarin Pak Sekjen NasDem kan sudah menyanpaikan pernyataannya kan , mendukung ( angket ) tapi menunggu PDIP , "" katanya .",1
"Dalam keterangannya , Senin ( 19/2 ) , menurut Ganjar , hak angket yang merupakan hak penyelidikan DPR menjadi salah satu upaya untuk meminta pertanggungjawaban KPU dan Bawaslu terkait dengan penyelenggaraan Pilpres 2024 .",1
"Pelaksanaan Pilpres diduga sarat kecurangan yang terstruktur, sistematis , dan masif ( TSM ) .",0
Ganjar mengatakan dugaan kecurangan di Pilpres 2024 harus disikapi .,1
"Menurutnya , partai pengusung dapat mengusulkan hak angket di DPR .",1
"Menurutnya , usulan untuk mengajukan hak angket di DPR , dalam hal ini PDIP dan PPP , telah disampaikan dalam rapat TPN , pada Kamis ( 15/2 ) .",1
"Dalam kesempatan itu, Ganjar sempat menyampaikan ribuan pesan yang masuk dari relawan dan masyarakat terkait berbagai dugaan kecurangan di Pilpres 2024 .",0
Ganjar pun mendorong PDIP dan PPP mengeluarkan hak angket yang merupakan hak anggota DPR .,1
""" Kalau ketelanjangan dugaan kecurangan didiamkan , maka fungsi kontrol nggak ada . Yang begini ini mesti diselidiki , dibikin pansus , minimum DPR sidang , panggil , uji petik lapangan , "" ujar Ganjar .",0
"Capres nomor urut 3 Ganjar Pranowo menanggapi mantan Ketua Mahkamah Konstitusi ( MK ) , Jimly Asshiddiqie , yang menilai usulan hak angket sekadar gertak politik .",1
Ganjar menegaskan usulan itu bukan sebuah gertakan .,1
""" Ya Pak Jimly boleh berkomentar , dia warga negara kok . Tapi kami tidak pernah menggertak , "" kata Ganjar di TKRPP , Menteng , Jakarta Pusat , Jumat ( 23/2/2024 ) .",1
Ganjar mengatakan ada banyak cara yang dapat dilakukan menyikapi polemik penyelenggaraan pemilu .,1
Dia menilai angket merupakan cara yang tepat .,2
""" Kami menyampaikan cara yang biasa saja . Ada banyak cara sebenarnya , angket boleh atau raker Komisi II aja deh segera . Ketika melihat situasi seperti ini , DPR segera raker aja dulu . Minimum raker nanti kesimpulannya bisa apakah ke angket atau yang ke lain , "" ujarnya .",1
Ganjar menegaskan dirinya serius mengusulkan hak angket .,1
Ganjar juga menyinggung jika penggunaan hak angket pernah dilakukan .,1
""" Kan yang paling bagus untuk bisa mengklarifikasi semuanya ini ya sudah penggunaan hak pengawasan , hak konstitusi dari DPR untuk kemudian membuat penyelidikan . Itu paling bagus , paling fair , jadi nggak perlu takut , "" ujarnya .",2
""" Ini biasa saja kok dan pernah terjadi dalam sejarah Indonesia , "" sambung dia .",1
Dia kemudian merespons partai kubu pasangan calon nomor urut 1 Anies Baswedan dan Muhaimin Iskandar yang telah setuju dengan hak angket .,2
"Namun , Ganjar mengaku belum berkomunikasi secara formal dengan mereka .",1
""" Saya belum berkomunikasi secara pribadi , "" kata dia .",1
""" Ya kalau saya sebenarnya simple aja , angket itu adalah cara terbaik ketika kemudian hari ini kondisi pemilu nya seperti ini , "" lanjutnya .",1
"Lebih lanjut , mantan Gubernur Jawa Tengah itu menilai kondisi pemilu di Indonesia saat ini mengkhawatirkan .",0
"Terlebih , kata dia , penggunaan Sirekap pun banyak diprotes .",0
""" Ya saya kira Sirekap sudah menunjukkan ketidakberdayaannya sebagai sebuah sistem , "" ungkapnya .",0
Ganjar mengaku banyak menerima laporan terkait penggunaan Sirekap .,1
Ganjar pun menilai seharusnya KPU dapat mengakui kesalahan jika memang penggunaan Sirekap banyak salah dalam membaca data .,2
""" Nggak ada ceritanya satu TPS di atas 300 , dan dia masih kemudian menampung itu . Masa kaya gitu mau kita terima , yang kita butuhkan sebetulnya adalah pengakuan dari KPU atau pembuatnya ' ya kami salah ' itu paling fair , "" tuturnya .",0
""" Hari ini , seperti gitu nggak mau ngaku salah , bagaiamana satu TPS lebih dari 300 , itu saya kira orang nggak ngerti sistem aja ngira sistem itu fail , "" imbuh dia .",0
"Mantan Ketua Mahkamah Konstitusi ( MK ) , Jimly Asshiddiqie , sebelumnya , menilai usul capres nomor urut 3 , Ganjar Pranowo , soal hak angket dugaan kecurangan Pilpres 2024 waktunya tak cukup untuk direalisasikan .",0
Jimly menilai usul hak angket sekadar gertak politik .,1
""" Hak angket itu kan hak , interpelasi hak angket , penyelidikan , ya waktu kita 8 bulan ini sudah nggak sempat lagi ini cuma gertak-gertak politik saja , "" kata Jimly usai rapat pimpinan Dewan Pertimbangan MUI di gedung MUI , Menteng , Jakarta Pusat , Rabu ( 21/2 ) .",1
Jimly menilai tuduhan kecurangan selalu terjadi di setiap pemilu sejak tahun 2004 .,1
Tak hanya satu pasangan calon saja yang menurut Jimly dirugikan .,0
""" Tapi saya berharap mudah-mudahan ya gini , setiap pemilu sejak 2004 selalu riuh , selalu seru . Nah selalu ada tuduhan kecurangan . Tapi kecurangan itu ada di mana-mana menguntungkan semua paslon . Ada kasus di sana itu menguntungkan paslon 01 , ada kasus di sana itu menguntungkan paslon 02 , tapi di sebelah sana ada lagi 03 , "" ujarnya .",0
Penghitungan real count Pemilu 2024 oleh KPU masih berlangsung sampai saat ini .,1
Hasil perolehan suara sementara dalam penghitungan real count KPU dapat diakses masyarakat umum melalui Sirekap KPU atau Info Publik Pemilu 2024 .,1
Masyarakat dapat memantau hasil perolehan suara Pemilu 2024 dari penghitungan real count oleh KPU sampai proses rekapitulasi selesai dilakukan .,1
"Lantas , kapan rekapitulasi penghitungan real count Pemilu 2024 selesai dan hasilnya diumumkan ?",1
"Berdasarkan UU Nomor 7 Tahun 2017 tentang Pemilu , proses penghitungan suara Pemilu dilakukan oleh KPU .",1
"Dalam pelaksanaannya , sesuai Pasal 413 , KPU melakukan penghitungan suara secara nasional dan menetapkan hasil rekapitulasinya paling lambat 35 hari setelah pemungutan suara .",1
""" KPU menetapkan hasil Pemilu secara nasional dan hasil perolehan suara Pasangan Calon , perolehan suara partai politik untuk calon anggota DPR , dan perolehan suara untuk calon anggota DPD paling lambat 35 ( tiga puluh lima ) hari setelah pemungutan suara .",1
""" Dengan begitu, maka proses penghitungan suara secara real count untuk Pemilu 2024 selesai dilakukan paling lambat pada Rabu , 20 Maret 2024 , terhitung 35 hari sejak hari pemungutan suara pada Rabu , 14 Februari 2024 .",1
"Lalu hasilnya diumumkan paling lambat pada Kamis , 21 Maret 2024 .",1
"Tanggal tersebut juga selaras dengan Peraturan KPU tentang jadwal dan tahapan penyelenggaraan Pemilu 2024 serta rinciannya dalam Peraturan KPU tentang rekapitulasi penghitungan perolehan suara dan penetapan hasil Pemilu tahun 2024 , sebagai berikut : Selama proses penghitungan suara secara real count oleh KPU , masyarakat dapat memantau hasil perolehan suara sementara melalui Sirekap KPU atau Info Publik Pemilu 2024 , yang mana hasilnya juga ditampilkan pada halaman detikcom .",1
"Capres nomor urut 03 Ganjar Pranowo berkunjung ke pameran otomotif Indonesia International Motor Show ( IIMS ) 2024 di JIExpo , Kemayoran , Jakarta , Kamis ( 22/2/2024 ) .",1
Ganjar mengunjungi beberapa booth mobil yang ada di hall A dan hall D .,1
Ganjar berkunjung ke pameran otomotif ini menggunakan mobil pribadi .,1
"Pantauan detikOto di lokasi , Ganjar tiba sore hari tepat sebelum adzan maghrib .",1
"Ganjar menggunakan mobil MPV terbaru , Toyota Kijang Innova Zenix Hybrid berwarna hitam .",1
Kijang Innova Zenix merupakan mobil terlaris di tahun 2023 dengan penjualan wholesales mencapai 66.460 unit .,1
Zenix bahkan bisa mengalahkan penjualan Honda Brio dan Toyota Avanza tahun lalu .,2
"Sebagai informasi , Kijang Innova Zenix adalah generasi terbaru Innova .",1
Mobil ini menggunakan platform Toyota New Generation Architecture ( TNGA ) .,1
Toyota Kijang generasi ketujuh di Indonesia ini mengadopsi platform TNGA : GA-C dengan struktur monokok .,1
Platform TNGA ini menggantikan struktur ladder on frame pada Kijang tipe sebelumnya .,1
Toyota Kijang Innova Zenix juga beralih menggunakan penggerak roda depan ( FWD ) dari sebelumnya penggerak roda belakang ( RWD ) .,1
Innova Zenix juga mendapatkan opsi mesin hybrid .,1
"Soal harga , Toyota Kijang Innova Hybrid ditawarkan dalam sepuluh harga dan varian .",1
"Termurah adalah 2.0 G HEV CVT yang dipasarkan Rp 471,6 juta , sementara termahal adalah tipe 2.0 Q HEV CVT TSS Modelista ( premium color ) yang dipasarkan Rp 627,6 juta .",1
"Di IIMS 2024 , bukan kali pertama Ganjar Pranowo mengendarai Toyota Kijang Innova Zenix .",1
"Saat proses pencoblosan pemilu 2024 tanggal 14 Februari kemarin di Semarang , Ganjar juga menggunakan Kijang Innova Zenix .",1
"Di pameran IIMS 2024 , Ganjar mengunjungi sejumlah booth , dari Mitsubishi , MG , Suzuki , Chery , dan BYD .",1
Saat ditanya apakah tertarik membeli mobil baru ?,1
Ganjar berkata dengan nada bercanda .,2
""" Duitnya siapa ? , "" ujar Ganjar .",1
"Menilik data di LHKPN ( Laporan Harta Kekayaan Penyelenggara Negara ) , Ganjar tercatat memiliki beberapa koleksi mobil dan motor , antara lain ada Nissan Teana , Mitsubishi Pajero Sport , Viar , Kawasaki ER-6N , Toyota Crown , dan Hyundai Ioniq 5 .",1
Kebocoran Rapat Perwira Militer Jerman Picu Beragam Kecaman,1
Pekan lalu media Rusia merilis audio berdurasi 38 menit yang berisi percakapan sambungan telepon daring perwira tinggi militer Jerman mengenai bagaimana mendukung Ukraina menghadapi invasi Rusia .,1
Pemerintah Jerman pun kemudian mengonfirmasi kebenaran percakapan tersebut .,1
Dalam percakapan itu Komandan Angkatan Udara Jerman Ingo Gehartz berdiskusi dengan tiga perwira tinggi angkatan udara ( Luftwaffe ) mengenai kemungkinan pengiriman rudal jelajah Taurus Kiev .,1
Langkah yang ditolak Kanselir Olaf Scholz di hadapan publik .,0
Mereka juga berbicara mengenai pelatihan tentara Ukraina dan target militer potensial rudal .,1
Termasuk jembatan yang menghubungkan Crimea dengan Rusia dan gudang-gudang amunisi Rusia .,1
Mereka juga membahas detail operasi sekutu seperti pengerahan personel Inggris di Ukraina dan bagaimana rudal Storm Shadow Inggris dan Scalp Prancis digunakan di negara itu .,1
Salah satu perwira membahas fakta Inggris sudah menangani data satelit Prancis yang dibutuhkan untuk program rudal Ukraina .,1
Ia menyarankan Jerman mengambil langkah serupa .,1
Sehingga mencegah Berlin terlibat dalam pengerahan pasukan yang menjadi batas politik bagi Berlin .,1
Kritikus mengecam para perwira tinggi membahas rahasia militer melalui platform standar seperti WebEx .,0
Menurut mereka hal ini menunjukkan pengabaian pada ancaman keamanan Jerman .,0
Pemerintah mengkonfirmasi salah satu peserta sambungan telepon daring itu bergabung dari kamar hotelnya di Singapura .,1
